Date,Open,High,Low,Close,Adj Close,Volume,5-Day MA,10-Day MA
2010-03-23,13.939940452575684,13.971721649169922,13.56356430053711,13.738739013671877,13.738739013671877,219831948,14.006306457519532,14.174099254608155
2010-03-24,13.651400566101074,14.010259628295898,13.506006240844728,13.94719696044922,13.94719696044922,262345392,13.965115165710449,14.126251316070556
2010-03-25,13.98948860168457,14.314313888549805,13.980480194091797,14.08608627319336,14.08608627319336,157078764,13.94749755859375,14.080555629730224
2010-03-26,14.145895957946776,14.198948860168455,14.014514923095703,14.081331253051758,14.081331253051758,107740152,13.960960960388183,14.038388442993163
2010-03-29,14.089089393615724,14.132131576538086,14.028278350830078,14.075325012207031,14.075325012207031,124055820,13.98573570251465,14.036561584472656
2010-03-30,14.084835052490234,14.204955101013184,14.021020889282228,14.18193244934082,14.18193244934082,79036884,14.074374389648437,14.040340423583984
2010-03-31,14.140390396118164,14.257758140563965,14.08433437347412,14.19219207763672,14.19219207763672,121110768,14.123373413085938,14.044244289398193
2010-04-01,14.29804801940918,14.350601196289062,14.152902603149414,14.234233856201172,14.234233856201172,84023892,14.1530029296875,14.050250244140624
2010-04-05,14.286787033081056,14.386385917663574,14.239238739013672,14.28954029083252,14.28954029083252,75983940,14.194644737243653,14.077802848815917
2010-04-06,14.250750541687012,14.286537170410156,14.14914894104004,14.219719886779783,14.219719886779783,82321596,14.223523712158203,14.104629707336425
2010-04-07,14.196697235107422,14.232982635498049,14.060561180114746,14.1026029586792,14.1026029586792,103136760,14.207657814025879,14.141016101837158
2010-04-08,14.097097396850586,14.26051139831543,14.015265464782717,14.201451301574709,14.201451301574709,77822100,14.209509658813477,14.166441535949707
2010-04-09,14.201451301574709,14.23348331451416,14.114113807678224,14.169670104980469,14.169670104980469,82181736,14.196596908569337,14.174799919128418
2010-04-12,14.197948455810549,14.36436367034912,14.169670104980469,14.3325834274292,14.3325834274292,94001904,14.205205535888672,14.199925136566161
2010-04-13,14.327577590942385,14.736737251281738,14.292543411254885,14.683934211730955,14.683934211730955,156335508,14.298048400878907,14.260786056518555
2010-04-14,14.766265869140623,14.823323249816896,14.61486530303955,14.739740371704102,14.739740371704102,135971892,14.425475883483887,14.316566848754883
2010-04-15,14.819068908691406,14.96096134185791,14.721972465515137,14.8973970413208,14.8973970413208,270201528,14.564665031433105,14.387087345123291
2010-04-16,14.089089393615724,14.23448371887207,13.754505157470703,13.767518043518066,13.767518043518066,488930580,14.484234619140626,14.340415763854981
2010-04-19,13.732481956481934,13.863614082336426,13.638639450073242,13.766265869140623,13.766265869140623,155604240,14.37097110748291,14.288088321685791
2010-04-20,13.868118286132812,14.005505561828612,13.790289878845217,13.88988971710205,13.88988971710205,118976904,14.212162208557128,14.255105304718018
2010-04-21,13.925424575805664,14.020270347595217,13.81781768798828,13.871371269226074,13.871371269226074,95564340,14.038488388061523,14.231982135772705
2010-04-22,13.813814163208008,13.826326370239258,13.597347259521484,13.690190315246582,13.690190315246582,131096772,13.79704704284668,14.180856037139893
2010-04-23,13.694945335388184,13.746747016906738,13.570320129394531,13.638387680053713,13.638387680053713,83492424,13.77122097015381,14.127727794647218
2010-04-26,13.637887954711914,13.638387680053713,13.24349308013916,13.304304122924805,13.304304122924805,174577248,13.678828620910645,14.024899864196778
2010-04-27,13.236987113952637,13.471721649169922,13.193943977355955,13.239740371704102,13.239740371704102,153634212,13.548798751831054,13.880480480194091
2010-04-28,13.315815925598145,13.38413429260254,13.038788795471191,13.242993354797363,13.242993354797363,136107756,13.423123168945313,13.730805778503418
2010-04-29,13.3475980758667,13.425926208496094,13.179929733276367,13.313312530517578,13.313312530517578,122233644,13.347747611999512,13.572397327423095
2010-04-30,13.291542053222656,13.45545482635498,13.14914894104004,13.15565586090088,13.15565586090088,97318584,13.251201248168945,13.511211109161376
2010-05-03,13.175676345825195,13.336336135864258,13.14013957977295,13.278278350830078,13.278278350830078,74237688,13.24599609375,13.462412357330322
2010-05-04,13.176176071166992,13.181681632995604,12.617868423461914,12.671921730041504,12.671921730041504,242808948,13.13243236541748,13.340615558624268
2010-05-05,12.537036895751951,12.905905723571776,12.524273872375488,12.756756782531738,12.756756782531738,183104712,13.035185050964355,13.229154109954834
2010-05-06,12.731480598449709,12.950950622558594,11.51151180267334,12.479228973388672,12.479228973388672,199803996,12.868368339538574,13.108057975769043
2010-05-07,12.511761665344238,12.64564609527588,12.045294761657717,12.34084129333496,12.34084129333496,203356440,12.70540542602539,12.978303337097168
2010-05-10,12.862112045288086,13.08358383178711,12.827828407287598,13.054304122924805,13.054304122924805,164954880,12.660610580444336,12.953303337097168
2010-05-11,12.904655456542969,13.010009765625,12.718217849731444,12.738988876342772,12.738988876342772,132771096,12.67402400970459,12.903228187561036
2010-05-12,12.813814163208008,12.813814163208008,12.562562942504885,12.6473970413208,12.6473970413208,153917928,12.652152061462402,12.843668556213379
2010-05-13,12.925424575805664,13.06306266784668,12.772022247314451,12.784785270690918,12.784785270690918,132898968,12.713263320922852,12.790815830230713
2010-05-14,12.757006645202637,12.787537574768066,12.418668746948242,12.700950622558594,12.700950622558594,164475360,12.785285186767577,12.745345306396484
2010-05-17,12.68218231201172,12.721721649169922,12.471220970153809,12.71196174621582,12.71196174621582,111640248,12.716816711425782,12.688713645935058
2010-05-18,12.762763023376465,12.787036895751951,12.439188957214355,12.471721649169922,12.471721649169922,112906980,12.663363265991212,12.6686936378479
2010-05-19,12.41891860961914,12.49849796295166,12.205705642700195,12.373123168945312,12.373123168945312,137690172,12.608508491516114,12.630330276489257
2010-05-20,12.13888931274414,12.151652336120604,11.856857299804688,11.887137413024902,11.887137413024902,196335468,12.42897891998291,12.571121120452881
2010-05-21,11.738238334655762,12.137137413024902,11.621622085571287,11.81306266784668,11.81306266784668,387244368,12.251401329040528,12.518343257904053
2010-05-24,12.030280113220217,12.257006645202637,11.93193244934082,11.940940856933594,11.940940856933594,173650176,12.097197151184082,12.407006931304931
2010-05-25,11.71546459197998,11.948198318481444,11.611862182617188,11.93868923187256,11.93868923187256,120575304,11.990590667724609,12.32697696685791
2010-05-26,12.063814163208008,12.256256103515623,11.886886596679688,11.898649215698242,11.898649215698242,138884976,11.895695877075195,12.252102184295655
2010-05-27,12.135886192321776,12.320070266723633,12.038288116455078,12.273774147033691,12.273774147033691,112251636,11.973023223876954,12.201001071929932
2010-05-28,12.330830574035645,12.348599433898926,12.08708667755127,12.152902603149414,12.152902603149414,115676208,12.0409912109375,12.146196269989014
2010-06-01,12.022772789001465,12.288788795471191,12.0150146484375,12.07132053375244,12.07132053375244,106565328,12.06706714630127,12.082132148742676
2010-06-02,12.179179191589355,12.359108924865724,12.048548698425291,12.346596717834473,12.346596717834473,101530368,12.148648643493653,12.06961965560913
2010-06-03,12.39013957977295,12.712713241577148,12.37987995147705,12.652652740478516,12.652652740478516,145881972,12.299449348449707,12.097572612762452
2010-06-04,12.505505561828612,12.743993759155272,12.429929733276367,12.480480194091797,12.480480194091797,156655188,12.340790557861329,12.156906890869141
2010-06-07,12.488988876342772,12.535284996032717,12.09084129333496,12.150150299072266,12.150150299072266,145162692,12.340240097045898,12.1906156539917
2010-06-08,12.208457946777344,12.233233451843262,11.95044994354248,12.131631851196287,12.131631851196287,107296596,12.352302360534669,12.209684753417969
2010-06-09,12.192692756652832,12.234233856201172,11.811812400817873,11.862361907958984,11.862361907958984,109050840,12.25545539855957,12.202052021026612
2010-06-10,12.021270751953123,12.224724769592283,11.90790843963623,12.187437057495115,12.187437057495115,103012884,12.16241226196289,12.230930805206299
2010-06-11,12.074575424194336,12.22998046875,12.052553176879885,12.224724769592283,12.224724769592283,71196732,12.111261177062989,12.226025867462159
2010-06-14,12.374374389648438,12.37487506866455,12.091841697692873,12.091841697692873,12.091841697692873,81534384,12.099599456787109,12.219919776916504
2010-06-15,12.089089393615724,12.522522926330566,12.066567420959473,12.46221160888672,12.46221160888672,170213616,12.165715408325195,12.259008884429932
2010-06-16,12.416666984558104,12.6126127243042,12.415164947509766,12.544294357299805,12.544294357299805,91480428,12.30210189819336,12.278778648376464
2010-06-17,12.598849296569824,12.659408569335938,12.429679870605469,12.514514923095703,12.514514923095703,79012908,12.367517471313477,12.264964866638184
2010-06-18,12.575325012207031,12.59934902191162,12.465716361999512,12.513262748718262,12.513262748718262,114801084,12.425225067138673,12.26824312210083
2010-06-21,12.510009765625,12.536787033081056,12.134384155273438,12.226225852966309,12.226225852966309,119220660,12.452101898193359,12.275850677490235
2010-06-22,12.259759902954102,12.427427291870115,12.155405044555664,12.168417930603027,12.168417930603027,88699212,12.39334316253662,12.279529285430907
2010-06-23,12.184433937072754,12.184433937072754,11.96596622467041,12.063312530517578,12.063312530517578,81082836,12.297146797180176,12.299624347686768
2010-06-24,12.003503799438477,12.080830574035645,11.843342781066896,11.889389038085938,11.889389038085938,75668256,12.172121620178222,12.26981954574585
2010-06-25,11.938438415527344,11.953203201293944,11.775775909423828,11.828828811645508,11.828828811645508,89718192,12.035234832763672,12.230229949951172
2010-06-28,11.826577186584473,11.950700759887695,11.736987113952637,11.813814163208008,11.813814163208008,70421508,11.952752494812012,12.202427196502686
2010-06-29,11.5975980758667,11.625374794006348,11.289289474487305,11.367868423461914,11.367868423461914,139943916,11.792642593383789,12.092992877960205
2010-06-30,11.385384559631348,11.45720672607422,11.12912940979004,11.13488483428955,11.13488483428955,143983872,11.606957054138183,11.95205192565918
2010-07-01,11.143392562866213,11.221220970153809,10.851601600646973,10.998248100280762,10.998248100280762,140403456,11.42872886657715,11.800425243377685
2010-07-02,11.051551818847656,11.06806755065918,10.910910606384276,10.924674987792969,10.924674987792969,77362560,11.24789810180664,11.641566467285156
2010-07-06,11.11111068725586,11.202953338623049,10.851601600646973,10.912663459777832,10.912663459777832,102301596,11.067667961120605,11.510210227966308
2010-07-07,10.96871852874756,11.293543815612791,10.895395278930664,11.266265869140623,11.266265869140623,125062812,11.047347450256348,11.419995021820068
2010-07-08,11.350099563598633,11.444695472717283,11.252753257751465,11.425424575805664,11.425424575805664,106649244,11.10545539855957,11.356206226348878
2010-07-09,11.810811042785645,11.843342781066896,11.58108139038086,11.698948860168455,11.698948860168455,173086740,11.245595550537109,11.337162208557128
2010-07-12,11.821070671081545,11.997998237609863,11.788788795471191,11.907657623291016,11.907657623291016,133242624,11.442192077636719,11.34504508972168
2010-07-13,12.068318367004396,12.33708667755127,12.01901912689209,12.242241859436035,12.242241859436035,158892948,11.70810775756836,11.387887859344483
2010-07-14,12.259259223937988,12.358107566833496,12.173673629760742,12.295796394348145,12.295796394348145,124595280,11.914013862609863,11.480680656433105
2010-07-15,12.305556297302246,12.37987995147705,12.079078674316406,12.362862586975098,12.362862586975098,194133672,12.10150146484375,11.60347843170166
2010-07-16,11.739740371704102,11.775775909423828,11.499499320983888,11.501751899719238,11.501751899719238,312679008,12.062062072753907,11.653828811645507
2010-07-19,11.536787033081056,11.753003120422363,11.449448585510254,11.666166305541992,11.666166305541992,181829988,12.013763809204102,11.72797794342041
2010-07-20,11.537286758422852,12.086836814880373,11.526527404785156,12.051801681518556,12.051801681518556,162017820,11.975675773620605,11.841891765594482
2010-07-21,12.112112045288086,12.154655456542969,11.897647857666016,11.949448585510254,11.949448585510254,131052816,11.906406211853028,11.910210037231446
2010-07-22,12.092843055725098,12.236737251281738,12.074073791503906,12.1323823928833,12.1323823928833,85822092,11.860310173034668,11.98090581893921
2010-07-23,12.03128147125244,12.277027130126951,12.012262344360352,12.263764381408691,12.263764381408691,90485424,12.012712669372558,12.037387371063232
2010-07-26,12.23948860168457,12.281030654907228,12.13413429260254,12.236486434936523,12.236486434936523,79728192,12.126776695251465,12.070270252227782
2010-07-27,12.276777267456056,12.449950218200684,12.26651668548584,12.328078269958496,12.328078269958496,97949952,12.182032012939453,12.07885389328003
2010-07-28,12.385886192321776,12.393644332885742,12.078828811645508,12.12087059020996,12.12087059020996,99740160,12.216316413879394,12.061361312866211
2010-07-29,12.160910606384276,12.234233856201172,11.995244979858398,12.136886596679688,12.136886596679688,106912980,12.217217254638673,12.03876371383667
2010-07-30,12.003252983093262,12.196195602416992,11.990489959716797,12.133382797241213,12.133382797241213,85678236,12.191140937805176,12.101926803588867
2010-08-02,12.236987113952637,12.34434413909912,12.185686111450195,12.272522926330566,12.272522926330566,74273652,12.198348236083984,12.162562465667724
2010-08-03,12.274774551391602,12.323823928833008,12.181180953979492,12.258008003234863,12.258008003234863,72019908,12.184334182739258,12.183183097839356
2010-08-04,12.316817283630373,12.687687873840332,12.288538932800291,12.670671463012695,12.670671463012695,152347500,12.294294357299805,12.2553053855896
2010-08-05,12.659910202026367,12.727727890014648,12.601601600646973,12.715214729309082,12.715214729309082,96719184,12.409959983825683,12.313588619232178
2010-08-06,12.647647857666016,12.656155586242676,12.413663864135742,12.518017768859863,12.518017768859863,132647220,12.486886978149414,12.339013957977295
2010-08-09,12.568819046020508,12.650150299072266,12.546546936035156,12.646395683288574,12.646395683288574,74813112,12.561661529541016,12.3800048828125
2010-08-10,12.57132053375244,12.662663459777832,12.476726531982422,12.605355262756348,12.605355262756348,82877040,12.631130981445313,12.407732582092285
2010-08-11,12.455705642700195,12.462462425231934,12.299799919128418,12.305806159973145,12.305806159973145,88831080,12.558157920837402,12.426226139068604
2010-08-12,12.110610961914062,12.381131172180176,12.074825286865234,12.312562942504885,12.312562942504885,88095816,12.477627563476563,12.443793773651123
2010-08-13,12.237236976623535,12.292041778564451,12.1624116897583,12.170921325683594,12.170921325683594,77310612,12.408208274841309,12.44754762649536
2010-08-16,12.104104042053224,12.25900936126709,12.024524688720703,12.151902198791504,12.151902198791504,52147800,12.309309577941894,12.435485553741454
2010-08-17,12.225475311279297,12.37987995147705,12.16291332244873,12.275275230407717,12.275275230407717,75552372,12.243293571472169,12.437212276458741
2010-08-18,12.273273468017578,12.28403377532959,12.050801277160645,12.065815925598145,12.065815925598145,107348544,12.195295524597167,12.376726722717285
2010-08-19,12.037286758422852,12.074825286865234,11.69294261932373,11.71096134185791,11.71096134185791,156843000,12.074975204467773,12.276301383972168
2010-08-20,11.71096134185791,11.801551818847656,11.537036895751951,11.56206226348877,11.56206226348877,156547296,11.953203392028808,12.18070583343506
2010-08-23,11.549049377441406,11.717967987060549,11.454705238342283,11.613363265991213,11.613363265991213,119328552,11.84549560546875,12.077402591705322
2010-08-24,11.453953742980955,11.470721244812012,11.284283638000488,11.296046257019045,11.296046257019045,110397492,11.649649810791015,11.946471691131592
2010-08-25,11.261260986328123,11.456707000732422,11.261260986328123,11.376876831054688,11.376876831054688,103580316,11.511861991882324,11.853578758239745
2010-08-26,11.41291332244873,11.44294261932373,11.272272109985352,11.285785675048828,11.285785675048828,71008920,11.426826858520508,11.750901031494141
2010-08-27,11.325325012207031,11.511260986328123,11.202451705932615,11.482232093811035,11.482232093811035,92403504,11.410860824584962,11.682032108306885
2010-08-30,11.490240097045898,11.505505561828612,11.321822166442873,11.32857894897461,11.32857894897461,49206744,11.35390396118164,11.599699783325196
2010-08-31,11.26401424407959,11.383132934570312,11.211211204528809,11.261761665344238,11.261761665344238,77794128,11.347047042846679,11.498348426818847
2010-09-01,11.385886192321776,11.63513469696045,11.323823928833008,11.519769668579102,11.519769668579102,129002868,11.375625610351562,11.443743801116943
2010-09-02,11.5825834274292,11.622371673583984,11.519268989562988,11.59109115600586,11.59109115600586,67300632,11.436686706542968,11.431756782531739
2010-09-03,11.774774551391602,11.808809280395508,11.697697639465332,11.769268989562988,11.769268989562988,101514384,11.494094085693359,11.45247745513916
2010-09-07,11.624123573303224,11.701451301574709,11.58708667755127,11.621622085571287,11.621622085571287,68327604,11.552702713012696,11.453303337097168
2010-09-08,11.641390800476074,11.824323654174805,11.624374389648438,11.776275634765623,11.776275634765623,95975928,11.655605506896972,11.501326274871825
2010-09-09,11.957708358764648,12.022022247314451,11.776275634765623,11.91641616821289,11.91641616821289,97126776,11.73493480682373,11.555280208587646
2010-09-10,11.987486839294434,12.006756782531738,11.88888931274414,11.915414810180664,11.915414810180664,78893028,11.799799537658691,11.61824312210083
2010-09-13,12.03453540802002,12.12087059020996,12.000249862670898,12.068819046020508,12.068819046020508,89570340,11.859709548950196,11.676901817321777
2010-09-14,12.062312126159668,12.130881309509276,12.01401424407959,12.022772789001465,12.022772789001465,88571340,11.93993968963623,11.746321201324463
2010-09-15,12.010761260986328,12.059309005737305,11.97447395324707,12.028027534484863,12.028027534484863,96015888,11.990290069580078,11.822947788238526
2010-09-16,12.010761260986328,12.073323249816896,11.997246742248535,12.038538932800291,12.038538932800291,78701220,12.014714622497559,11.874824714660644
2010-09-17,12.10585594177246,12.292291641235352,12.041542053222656,12.266016006469728,12.266016006469728,225438336,12.084834861755372,11.94231719970703
2010-09-20,12.324825286865234,12.773022651672363,12.313814163208008,12.719719886779783,12.719719886779783,175963860,12.215015029907226,12.03736228942871
2010-09-21,12.754755020141602,13.012513160705566,12.735485076904297,12.84934902191162,12.84934902191162,178473348,12.380330276489257,12.160134983062743
2010-09-22,12.83433437347412,12.957456588745115,12.804804801940918,12.91291332244873,12.91291332244873,101382516,12.55730743408203,12.273798751831055
2010-09-23,12.878128051757812,13.005254745483398,12.795294761657717,12.849849700927734,12.849849700927734,92603304,12.71956958770752,12.36714210510254
2010-09-24,13.056556701660156,13.208958625793455,12.96946907043457,13.19544506072998,13.19544506072998,134141724,12.905455398559571,12.495145130157471
2010-09-27,13.23448371887207,13.434684753417969,13.23448371887207,13.273524284362791,13.273524284362791,124171704,13.016216278076172,12.6156156539917
2010-09-28,13.350350379943848,13.353102684020996,12.974224090576172,13.192441940307615,13.192441940307615,146041812,13.084834861755372,12.732582569122314
2010-09-29,13.20945930480957,13.336836814880373,13.130881309509276,13.20545482635498,13.20545482635498,86801112,13.14334316253662,12.850325298309325
2010-09-30,13.242241859436035,13.310059547424316,12.98598575592041,13.15790843963623,13.15790843963623,129634236,13.204954910278321,12.96226224899292
2010-10-01,13.263262748718262,13.278779029846191,13.088088035583496,13.153654098510742,13.153654098510742,88911000,13.196596717834472,13.05102605819702
2010-10-04,13.136886596679688,13.21946907043457,12.984233856201172,13.071822166442873,13.071822166442873,77542380,13.156256294250488,13.08623628616333
2010-10-05,13.222723007202148,13.513513565063477,13.176926612854004,13.469219207763672,13.469219207763672,140143716,13.2116117477417,13.148223304748536
2010-10-06,13.4949951171875,13.512262344360352,13.261761665344238,13.372121810913086,13.372121810913086,110381508,13.24494514465332,13.194144153594971
2010-10-07,13.418668746948242,13.443443298339844,13.241742134094238,13.263513565063477,13.263513565063477,95736168,13.26606616973877,13.235510540008544
2010-10-08,13.3325834274292,13.453453063964844,13.20370388031006,13.422171592712402,13.422171592712402,114253632,13.319769668579102,13.258183193206786
2010-10-11,13.475475311279297,13.628628730773926,13.442692756652832,13.48448371887207,13.48448371887207,104946948,13.40230197906494,13.279279136657715
2010-10-12,13.51651668548584,13.663413047790527,13.458208084106444,13.548297882080078,13.548297882080078,149993856,13.418117713928222,13.31486473083496
2010-10-13,13.68868923187256,13.700950622558594,13.571822166442873,13.59609603881836,13.59609603881836,122101776,13.462912559509277,13.3539288520813
2010-10-14,13.618118286132812,13.64489459991455,13.441190719604492,13.536787033081056,13.536787033081056,265098636,13.517567253112793,13.391816711425781
2010-10-15,14.996747016906738,15.056056022644045,14.804804801940918,15.05130100250244,15.05130100250244,592399008,13.843393135070801,13.581581401824952
2010-10-18,15.028779029846191,15.507758140563965,15.028779029846191,15.458208084106444,15.458208084106444,283644072,14.238138008117676,13.820219993591309
2010-10-19,15.236486434936523,15.385886192321776,15.086586952209473,15.21096134185791,15.21096134185791,183332484,14.570670700073242,13.994394207000733
2010-10-20,15.21871852874756,15.449950218200684,15.202703475952148,15.214715003967283,15.214715003967283,140862996,14.894394493103027,14.178653526306153
2010-10-21,15.30305290222168,15.415414810180664,15.165164947509766,15.315065383911133,15.315065383911133,116703180,15.250050163269043,14.383808708190918
2010-10-22,15.313312530517578,15.385886192321776,15.26651668548584,15.32857894897461,15.32857894897461,90153756,15.305505752563477,14.574449443817139
2010-10-25,15.405155181884766,15.63413429260254,15.389639854431152,15.42792797088623,15.42792797088623,126209664,15.299449729919434,14.768793869018555
2010-10-26,15.342843055725098,15.54629611968994,15.291041374206545,15.480480194091797,15.480480194091797,100415484,15.353353500366211,14.962012100219727
2010-10-27,15.409660339355469,15.51551628112793,15.32357406616211,15.42717742919922,15.42717742919922,89586324,15.395845985412597,15.145120239257812
2010-10-28,15.516766548156738,15.54054069519043,15.347847938537598,15.47998046875,15.47998046875,87284628,15.428829002380372,15.339439582824706
2010-10-29,15.44219207763672,15.490489959716797,15.340089797973633,15.357857704162598,15.357857704162598,91040868,15.434684753417969,15.370095252990723
